location_id,age_group_id,draw,value
159,10,draw_106,0.2614889035256204
159,11,draw_106,0.2586823579457714
159,12,draw_106,0.2743393425226684
159,13,draw_106,0.20233995295835
159,14,draw_106,0.2509180023242471
159,15,draw_106,0.2112087755290099
166,8,draw_106,0.1576593761862469
166,9,draw_106,0.1592539569022756
166,10,draw_106,0.1903839575807953
166,11,draw_106,0.1800785507859157
166,12,draw_106,0.1859595630133479
166,13,draw_106,0.1786748681305048
166,14,draw_106,0.194275894148924
166,15,draw_106,0.1899991637219275
159,8,draw_107,0.4003032791969189
159,9,draw_107,0.3942202407385576
159,10,draw_107,0.3211387701551049
159,11,draw_107,0.2876618777823969
159,12,draw_107,0.2747787648778424
159,13,draw_107,0.2863857456051554
159,14,draw_107,0.3573385150180269
159,15,draw_107,0.2297280676774857
166,8,draw_107,0.2127467725327916
166,9,draw_107,0.2138725553607176
166,10,draw_107,0.1871795845137513
166,11,draw_107,0.1738905317336797
166,12,draw_107,0.1757111439575248
166,13,draw_107,0.1557648762600759
166,14,draw_107,0.1626474455335141
166,15,draw_107,0.1436675701916272
159,8,draw_108,0.2481254037047347
159,9,draw_108,0.240168979877039
159,10,draw_108,0.2316606846974491
159,11,draw_108,0.2072941361449771
159,12,draw_108,0.2657011458165974
159,13,draw_108,0.2284894660907292
159,14,draw_108,0.2119118906752381
159,15,draw_108,0.2107567305992597
166,8,draw_108,0.1509468532421774
166,9,draw_108,0.1523796757200684
166,10,draw_108,0.1505498401231283
166,11,draw_108,0.1451173585672819
166,12,draw_108,0.1565463746024062
166,13,draw_108,0.1696636365506426
166,14,draw_108,0.1980358380850511
166,15,draw_108,0.1518921187250209
159,8,draw_109,0.2438131152616817
159,9,draw_109,0.2422018578978411
159,10,draw_109,0.1990799847519961
159,11,draw_109,0.1901115123301335
159,12,draw_109,0.1949120546229779
159,13,draw_109,0.2459193758460955
159,14,draw_109,0.128951604109001
159,15,draw_109,0.1537422991933083
166,8,draw_109,0.1676468095725053
166,9,draw_109,0.1684267766619782
166,10,draw_109,0.1646738775375494
166,11,draw_109,0.1677306245618164
166,12,draw_109,0.1679912842920885
166,13,draw_109,0.1788514580521412
166,14,draw_109,0.2237992859264883
166,15,draw_109,0.1626829192373303
159,8,draw_11,0.485850626344311
159,9,draw_11,0.4781829177223863
159,10,draw_11,0.4605276205059436
159,11,draw_11,0.495265026820492
159,12,draw_11,0.4977212056007117
159,13,draw_11,0.4758736592705199
159,14,draw_11,0.5205819428801877
159,15,draw_11,0.5104782283948451
166,8,draw_11,0.3755921842472547
166,9,draw_11,0.3784880252269158
166,10,draw_11,0.3400844029756403
166,11,draw_11,0.3201747675620653
166,12,draw_11,0.2909204619882083
166,13,draw_11,0.2648793123540364
166,14,draw_11,0.2578754648839335
166,15,draw_11,0.3031900036723832
159,8,draw_110,0.3603868001676401
159,9,draw_110,0.3588162706933983
159,10,draw_110,0.4094308955164812
159,11,draw_110,0.4904353613668611
159,12,draw_110,0.5694699831263823
159,13,draw_110,0.4371398393864713
159,14,draw_110,0.4028187342364199
159,15,draw_110,0.4964702988090819
166,8,draw_110,0.3303055278504465
166,9,draw_110,0.3317455066678835
166,10,draw_110,0.3350784604876435
166,11,draw_110,0.3199040546227016
166,12,draw_110,0.3139718122729665
166,13,draw_110,0.2939769707521445
166,14,draw_110,0.3182550070032107
166,15,draw_110,0.284786268543951
159,8,draw_111,0.4619013753124164
159,9,draw_111,0.4316725104755171
159,10,draw_111,0.402762319090425
159,11,draw_111,0.3485873154897517
159,12,draw_111,0.3871593968970488
159,13,draw_111,0.4720758178112789
159,14,draw_111,0.4515788074095912
159,15,draw_111,0.4020475526111501
166,8,draw_111,0.3050800898142678
166,9,draw_111,0.307639228217179
166,10,draw_111,0.2851910112534107
166,11,draw_111,0.2536818934216254
166,12,draw_111,0.2300259777407393
166,13,draw_111,0.1840352212993243
166,14,draw_111,0.1846618116237688
166,15,draw_111,0.1668803932940336
159,8,draw_112,0.1917266490141037
159,9,draw_112,0.1878204023752137
159,10,draw_112,0.2310812256802597
159,11,draw_112,0.1325357291143648
159,12,draw_112,0.221073024629609
159,13,draw_112,0.1793733856463744
159,14,draw_112,0.0859617480801209
159,15,draw_112,0.2639713987663642
166,8,draw_112,0.1102600328587059
166,9,draw_112,0.1106938731531916
166,10,draw_112,0.1132175574197219
166,11,draw_112,0.1123975464486681
166,12,draw_112,0.1608838377083361
166,13,draw_112,0.1128148362382071
166,14,draw_112,0.1127846678875302
166,15,draw_112,0.0990922426465987
159,8,draw_113,0.443563456178383
159,9,draw_113,0.4348361739195684
159,10,draw_113,0.424028295797265
159,11,draw_113,0.378512785680588
159,12,draw_113,0.329147239381932
159,13,draw_113,0.4986753898815343
159,14,draw_113,0.430081355450842
159,15,draw_113,0.3122922327526181
166,8,draw_113,0.3293191495502379
166,9,draw_113,0.3322756838617078
166,10,draw_113,0.2589926627751094
166,11,draw_113,0.2413019372310362
166,12,draw_113,0.1796462651554191
166,13,draw_113,0.1984304167634031
166,14,draw_113,0.1738170041203316
166,15,draw_113,0.1611395532871789
159,8,draw_114,0.3268476273214259
159,9,draw_114,0.3101576003393871
159,10,draw_114,0.2812338047342966
159,11,draw_114,0.1854224280481613
159,12,draw_114,0.205748631719609
159,13,draw_114,0.1806546563178206
159,14,draw_114,0.1912536964458265
159,15,draw_114,0.2729056900385998
166,8,draw_114,0.192471325715221
166,9,draw_114,0.1920511027878339
166,10,draw_114,0.2003373848026197
166,11,draw_114,0.1818725429715853
166,12,draw_114,0.1811372608187761
166,13,draw_114,0.1787642086158685
166,14,draw_114,0.188884929379248
166,15,draw_114,0.189146125647757
159,8,draw_115,0.4124744724944091
159,9,draw_115,0.4043935845853133
159,10,draw_115,0.3760620594397584
159,11,draw_115,0.3820596520119077
159,12,draw_115,0.3969721583766571
159,13,draw_115,0.3509613142474885
159,14,draw_115,0.4719953794678267
159,15,draw_115,0.2825308550290117
166,8,draw_115,0.2824248114028289
166,9,draw_115,0.2820672596390013
166,10,draw_115,0.248672508717149
166,11,draw_115,0.2268298054049355
166,12,draw_115,0.1924235245175588
166,13,draw_115,0.1719979065053096
166,14,draw_115,0.1698157650039845
166,15,draw_115,0.1378883291353758
159,8,draw_116,0.3235540053490336
159,9,draw_116,0.3156939551389935
159,10,draw_116,0.2882208326431272
159,11,draw_116,0.1749036212978827
159,12,draw_116,0.1844823592499277
159,13,draw_116,0.2215750999989334
159,14,draw_116,0.2032349050156511
159,15,draw_116,0.3209797246348055
166,8,draw_116,0.2069289138208704
166,9,draw_116,0.2039587897343368
166,10,draw_116,0.1770002518717698
166,11,draw_116,0.1667844734748401
166,12,draw_116,0.1774944370805304
166,13,draw_116,0.1376237444827698
166,14,draw_116,0.1637055302208207
166,15,draw_116,0.1452758009619686
159,8,draw_117,0.3350806361416491
159,9,draw_117,0.3249112924241819
159,10,draw_117,0.3256346807184959
159,11,draw_117,0.3085467793547397
159,12,draw_117,0.2868264133375762
159,13,draw_117,0.28618399088689
159,14,draw_117,0.2815769441594329
159,15,draw_117,0.1888545188495137
166,8,draw_117,0.1781399950874533
166,9,draw_117,0.1823240461454291
166,10,draw_117,0.2078584008224382
166,11,draw_117,0.1598661398406244
166,12,draw_117,0.1737574156184884
166,13,draw_117,0.1723375764735523
166,14,draw_117,0.1620883554406491
166,15,draw_117,0.1292973683841889
159,8,draw_118,0.4268452095943711
159,9,draw_118,0.410309113864604
159,10,draw_118,0.3905608144383005
159,11,draw_118,0.375435558186561
159,12,draw_118,0.3855989883610115
159,13,draw_118,0.3857045298341803
159,14,draw_118,0.2582905355254414
159,15,draw_118,0.2161571885530863
166,8,draw_118,0.2791268418961206
166,9,draw_118,0.2779679487695266
166,10,draw_118,0.2230440896964666
166,11,draw_118,0.2036985716534195
166,12,draw_118,0.1916578118045054
166,13,draw_118,0.1995155342793393
166,14,draw_118,0.1416709699176448
166,15,draw_118,0.1584482205490173
159,8,draw_119,0.4365783084791949
159,9,draw_119,0.4311414723890664
159,10,draw_119,0.3864249201194267
159,11,draw_119,0.332103442912577
159,12,draw_119,0.3441280304097484
159,13,draw_119,0.2881552591065908
159,14,draw_119,0.3647491080771221
159,15,draw_119,0.2408678156925954
166,8,draw_119,0.2927273374839114
166,9,draw_119,0.2919646818470057
166,10,draw_119,0.1881345911014576
166,11,draw_119,0.2167979632203371
166,12,draw_119,0.1840391938504575
166,13,draw_119,0.1471615781754286
166,14,draw_119,0.1474063719935091
166,15,draw_119,0.158805361750559
159,8,draw_12,0.4372524876714736
159,9,draw_12,0.4294712396806288
159,10,draw_12,0.3763146921006746
159,11,draw_12,0.3343087723602115
159,12,draw_12,0.283980084834776
159,13,draw_12,0.2420541103976616
159,14,draw_12,0.3085731695144799
159,15,draw_12,0.2456813847928694
166,8,draw_12,0.2825409405494263
166,9,draw_12,0.2841094647604304
166,10,draw_12,0.1869470628643786
166,11,draw_12,0.1904258015875481
166,12,draw_12,0.1899595559377095
166,13,draw_12,0.1892541732962849
166,14,draw_12,0.1517233307185387
166,15,draw_12,0.1491645559448697
159,8,draw_120,0.4523306009683833
159,9,draw_120,0.4316499112628261
159,10,draw_120,0.5033996037695352
159,11,draw_120,0.3740275481044044
159,12,draw_120,0.4980475977355508
159,13,draw_120,0.349461971066703
159,14,draw_120,0.3348613597601707
159,15,draw_120,0.4865482425626333
166,8,draw_120,0.3053098693911632
166,9,draw_120,0.316126951479393
166,10,draw_120,0.2670230973614929
166,11,draw_120,0.2730821652578554
166,12,draw_120,0.2503136678795726
166,13,draw_120,0.1903183597278397
166,14,draw_120,0.2100173621340568
166,15,draw_120,0.2174148766714098
159,8,draw_121,0.3022913598234831
159,9,draw_121,0.2943108238192818
159,10,draw_121,0.291996861823897
159,11,draw_121,0.2261063839474426
159,12,draw_121,0.2194956561421114
159,13,draw_121,0.2047852910766458
159,14,draw_121,0.2869659007948504
159,15,draw_121,0.2027510670124965
166,8,draw_121,0.153789196792907
166,9,draw_121,0.1537367721047761
166,10,draw_121,0.1965180961603056
166,11,draw_121,0.190463881584882
166,12,draw_121,0.1701215005111455
166,13,draw_121,0.1839059373035104
166,14,draw_121,0.1636927622968432
166,15,draw_121,0.188652554072946
159,8,draw_122,0.3764401487499202
159,9,draw_122,0.35797597602997
159,10,draw_122,0.3318791593134229
159,11,draw_122,0.2949623200076459
159,12,draw_122,0.3919673003062442
159,13,draw_122,0.3520814914963081
159,14,draw_122,0.4199915956867184
159,15,draw_122,0.3865356680252987
166,8,draw_122,0.276834180678164
166,9,draw_122,0.279905993980478
166,10,draw_122,0.2065257271260285
166,11,draw_122,0.2222758599139817
166,12,draw_122,0.1527771789695504
166,13,draw_122,0.1560599334087775
166,14,draw_122,0.1714629615643578
166,15,draw_122,0.1517414816828359
159,8,draw_123,0.2849339625544901
159,9,draw_123,0.2852032773954409
159,10,draw_123,0.2729813199132234
159,11,draw_123,0.1981372642606075
159,12,draw_123,0.2014777401320557
159,13,draw_123,0.2445473637629004
159,14,draw_123,0.206491172027408
159,15,draw_123,0.2006422400061319
166,8,draw_123,0.2183384493960902
166,9,draw_123,0.2237839703187349
166,10,draw_123,0.1810999310519954
166,11,draw_123,0.2081210234237472
166,12,draw_123,0.1727431022892355
166,13,draw_123,0.1587287569531395
166,14,draw_123,0.1863902092618625
166,15,draw_123,0.1922013568127991
159,8,draw_124,0.376133027713369
159,9,draw_124,0.3669714736729766
159,10,draw_124,0.3467426631202143
159,11,draw_124,0.388798807950252
159,12,draw_124,0.4316705052509182
159,13,draw_124,0.3760474135111368
159,14,draw_124,0.4233579042518506
159,15,draw_124,0.3229667267600574
166,8,draw_124,0.2849251981912452
166,9,draw_124,0.2840576582791083
166,10,draw_124,0.2434414991367564
166,11,draw_124,0.2024398144158208
166,12,draw_124,0.2120767485355999
166,13,draw_124,0.1995395705729137
166,14,draw_124,0.1373107559346522
166,15,draw_124,0.1018356509346864
159,8,draw_125,0.5337560064132807
159,9,draw_125,0.5284557213002509
159,10,draw_125,0.4949563357031691
159,11,draw_125,0.471977323437143
159,12,draw_125,0.4847651844207172
159,13,draw_125,0.3844795463399196
159,14,draw_125,0.4799003032074622
159,15,draw_125,0.44120972825205
166,8,draw_125,0.4068127717196876
166,9,draw_125,0.4085078855652495
166,10,draw_125,0.3531239477060313
166,11,draw_125,0.3012620710499538
166,12,draw_125,0.2257144612457349
166,13,draw_125,0.2618341742117454
166,14,draw_125,0.1936881608106625
166,15,draw_125,0.2120223888817292
159,8,draw_126,0.4583801867593636
159,9,draw_126,0.4487112140237561
159,10,draw_126,0.4003814945767502
159,11,draw_126,0.4253504380201462
159,12,draw_126,0.3992847517919969
159,13,draw_126,0.3880396996023517
159,14,draw_126,0.3800628356731437
159,15,draw_126,0.5209000591515395
166,8,draw_126,0.3361480202588319
166,9,draw_126,0.3388961607599468
166,10,draw_126,0.2471790739209537
166,11,draw_126,0.2022468514636274
166,12,draw_126,0.2667376399889219
166,13,draw_126,0.1906721188273442
166,14,draw_126,0.1554231528166625
166,15,draw_126,0.1274257327034975
159,8,draw_127,0.5464452657582921
159,9,draw_127,0.5179855372898495
159,10,draw_127,0.5039567347562655
159,11,draw_127,0.513927710812296
159,12,draw_127,0.4597820680612489
159,13,draw_127,0.5218446424862073
159,14,draw_127,0.5093394854385171
159,15,draw_127,0.5759360389041995
166,8,draw_127,0.3877975349487044
166,9,draw_127,0.3869432108271843
166,10,draw_127,0.3386770561519623
166,11,draw_127,0.3000351181081641
166,12,draw_127,0.2731094342471267
166,13,draw_127,0.2209358761539634
166,14,draw_127,0.2585028023857851
166,15,draw_127,0.1716518076156445
159,8,draw_128,0.3941477228740588
159,9,draw_128,0.3875142729775179
159,10,draw_128,0.3729226728072253
159,11,draw_128,0.3777844100031348
159,12,draw_128,0.3204692459131911
159,13,draw_128,0.3069976261262123
159,14,draw_128,0.2931473700811655
159,15,draw_128,0.323498118311853
166,8,draw_128,0.2838795118142377
166,9,draw_128,0.2843284991693531
166,10,draw_128,0.2338971354083313
166,11,draw_128,0.2051530557633474
166,12,draw_128,0.1691083950289431
166,13,draw_128,0.1647068249347728
166,14,draw_128,0.1689257858292787
166,15,draw_128,0.1459216038344934
159,8,draw_129,0.4804996745153991
159,9,draw_129,0.4660791294326373
159,10,draw_129,0.4374623048896762
159,11,draw_129,0.4663559557727461
159,12,draw_129,0.4705204936778446
159,13,draw_129,0.3587854708688472
159,14,draw_129,0.4191273308086849
159,15,draw_129,0.5515281146539369
166,8,draw_129,0.353153190105665
166,9,draw_129,0.3522701619305691
166,10,draw_129,0.2990408673713291
166,11,draw_129,0.2283737605537014
166,12,draw_129,0.2195432073375293
166,13,draw_129,0.1782742315302202
166,14,draw_129,0.2373391258077384
166,15,draw_129,0.1606210034733445
159,8,draw_13,0.4692037687437584
159,9,draw_13,0.454563313410007
159,10,draw_13,0.4388922292687165
159,11,draw_13,0.4418301137446215
159,12,draw_13,0.4143341980895508
159,13,draw_13,0.4715920052925799
159,14,draw_13,0.3998589871464402
159,15,draw_13,0.4734461554978912
166,8,draw_13,0.3232982966173612
166,9,draw_13,0.3210328489866647
166,10,draw_13,0.2674783949248248
166,11,draw_13,0.2352872663811638
166,12,draw_13,0.2334757743816783
166,13,draw_13,0.2091754967614326
166,14,draw_13,0.1604804869144782
166,15,draw_13,0.1514090603978308
159,8,draw_130,0.3552504597578432
159,9,draw_130,0.3541464362556655
159,10,draw_130,0.318434866259268
159,11,draw_130,0.3125246926838227
159,12,draw_130,0.3528894926485478
159,13,draw_130,0.2430925917435882
159,14,draw_130,0.2949767473953089
159,15,draw_130,0.3941921281935903
166,8,draw_130,0.2146683647784384
166,9,draw_130,0.2153461651837321
166,10,draw_130,0.2093222086292262
166,11,draw_130,0.1672548460952362
166,12,draw_130,0.1545019701586164
166,13,draw_130,0.1331916985004235
166,14,draw_130,0.1493488109237195
166,15,draw_130,0.1184065021610634
159,8,draw_131,0.4034642168766472
159,9,draw_131,0.3972483124342454
159,10,draw_131,0.3476569580954251
159,11,draw_131,0.4361442541838749
159,12,draw_131,0.351032046646062
159,13,draw_131,0.3630587378812303
159,14,draw_131,0.2731734490361472
159,15,draw_131,0.2556578135098213
166,8,draw_131,0.2663414783935844
166,9,draw_131,0.2694988128224347
166,10,draw_131,0.2227796525272922
166,11,draw_131,0.2125587680191796
166,12,draw_131,0.2275817485352944
166,13,draw_131,0.2199566240165285
166,14,draw_131,0.137073000110009
166,15,draw_131,0.1670809492737536
159,8,draw_132,0.5888155034721076
159,9,draw_132,0.559592886031218
159,10,draw_132,0.5383779287841359
159,11,draw_132,0.5718207146503269
159,12,draw_132,0.5662672091695107
159,13,draw_132,0.66570658783306
159,14,draw_132,0.6035805234857191
159,15,draw_132,0.6320263350120443
166,8,draw_132,0.4827683104358771
166,9,draw_132,0.4789653117912046
166,10,draw_132,0.4577768297645306
166,11,draw_132,0.3984478167837856
166,12,draw_132,0.4143390797368513
166,13,draw_132,0.3285469690648481
166,14,draw_132,0.3589035572604468
166,15,draw_132,0.3403032385918973
159,8,draw_133,0.3872739534191921
159,9,draw_133,0.384115225751364
159,10,draw_133,0.3325163513510007
159,11,draw_133,0.2959830537484373
159,12,draw_133,0.3699462759803277
159,13,draw_133,0.318243063539889
159,14,draw_133,0.2804611639397062
159,15,draw_133,0.2462514463249506
166,8,draw_133,0.2474960585193634
166,9,draw_133,0.246026127168324
166,10,draw_133,0.1921192241024419
166,11,draw_133,0.1715902696016143
166,12,draw_133,0.1949134288163986
166,13,draw_133,0.1281407859622833
166,14,draw_133,0.1682525701161725
166,15,draw_133,0.150068071516578
159,8,draw_134,0.2824295553297234
159,9,draw_134,0.2813722211669016
159,10,draw_134,0.2957652849599629
159,11,draw_134,0.2259186962785112
159,12,draw_134,0.3529600413009489
159,13,draw_134,0.222250990164193
159,14,draw_134,0.3364783826756918
159,15,draw_134,0.3076360744056457
166,8,draw_134,0.2342278514267075
166,9,draw_134,0.2282651870431414
166,10,draw_134,0.1763015322109881
166,11,draw_134,0.1428800573749769
166,12,draw_134,0.1678498178405873
166,13,draw_134,0.1383486954316004
166,14,draw_134,0.11200104797583
166,15,draw_134,0.130103914305027
159,8,draw_135,0.4941160122180003
159,9,draw_135,0.4912329263906963
159,10,draw_135,0.5113590743312036
159,11,draw_135,0.4154914177955404
159,12,draw_135,0.5736156796144231
159,13,draw_135,0.6126291300863568
159,14,draw_135,0.6419359903459521
159,15,draw_135,0.5131942789898873
166,8,draw_135,0.4074775293583622
166,9,draw_135,0.4145531164882837
166,10,draw_135,0.3588031674344052
166,11,draw_135,0.3317733890389048
166,12,draw_135,0.296924333549529
166,13,draw_135,0.2959063893437337
166,14,draw_135,0.2727978235975196
166,15,draw_135,0.3741220824340189
159,8,draw_136,0.6966143811816862
159,9,draw_136,0.6792505601895221
159,10,draw_136,0.6660808413468275
159,11,draw_136,0.69062214072292
159,12,draw_136,0.6895593252314393
159,13,draw_136,0.7309184699641526
159,14,draw_136,0.7379571417516289
159,15,draw_136,0.6699773068356654
166,8,draw_136,0.5565684111192493
166,9,draw_136,0.5512087478857232
166,10,draw_136,0.5738785725423011
166,11,draw_136,0.4877237265776166
166,12,draw_136,0.5389454285446599
166,13,draw_136,0.4574212188499398
166,14,draw_136,0.4392775801280818
166,15,draw_136,0.4043645532912279
159,8,draw_137,0.4775090277874603
159,9,draw_137,0.4764117326211787
159,10,draw_137,0.5169134953919613
159,11,draw_137,0.5163414638698111
159,12,draw_137,0.5721672054520673
159,13,draw_137,0.5680878139456219
159,14,draw_137,0.6174081158702057
159,15,draw_137,0.5831100563934234
166,8,draw_137,0.4445505657654042
166,9,draw_137,0.4410864050592348
166,10,draw_137,0.4057063314337775
166,11,draw_137,0.3783775520754809
166,12,draw_137,0.3849758356964529
166,13,draw_137,0.3764511632150321
166,14,draw_137,0.3926022760996389
166,15,draw_137,0.2775791268964303
159,8,draw_138,0.358543416633134
159,9,draw_138,0.3460734770753531
159,10,draw_138,0.30876199176046
159,11,draw_138,0.3757202740334528
159,12,draw_138,0.242097028370253
159,13,draw_138,0.15821910337561
159,14,draw_138,0.4275462645693297
159,15,draw_138,0.2988623509099391
166,8,draw_138,0.2368641926479383
166,9,draw_138,0.2366999979279305
166,10,draw_138,0.2017139626361068
166,11,draw_138,0.1794239384793811
166,12,draw_138,0.1783490651930988
166,13,draw_138,0.1616752465848577
166,14,draw_138,0.1751352194907832
166,15,draw_138,0.1301536684788592
159,8,draw_139,0.5326505610019261
159,9,draw_139,0.5262528893422637
159,10,draw_139,0.4995937143114148
159,11,draw_139,0.5151752681981135
159,12,draw_139,0.5318256346437455
159,13,draw_139,0.5267432889908239
159,14,draw_139,0.5624469210543687
159,15,draw_139,0.5490186417230696
166,8,draw_139,0.3750866562525082
166,9,draw_139,0.3789781579705482
166,10,draw_139,0.4129864498179669
166,11,draw_139,0.3211104561534015
166,12,draw_139,0.2860345938877864
166,13,draw_139,0.2553816047753434
166,14,draw_139,0.247103677011769
166,15,draw_139,0.3385758423096988
159,8,draw_14,0.5793277722843582
159,9,draw_14,0.5485928930304211
159,10,draw_14,0.5140913320923856
159,11,draw_14,0.6158346526844417
159,12,draw_14,0.599608513615635
159,13,draw_14,0.5964116522910554
159,14,draw_14,0.5603665230773849
159,15,draw_14,0.6294485303232698
166,8,draw_14,0.4404203564441735
166,9,draw_14,0.4432906124119489
166,10,draw_14,0.4363610925534597
166,11,draw_14,0.4184269624082283
166,12,draw_14,0.3772269087122344
166,13,draw_14,0.3500330332298516
166,14,draw_14,0.3454134108012165
166,15,draw_14,0.2236582029884607
159,8,draw_140,0.4139474330988675
159,9,draw_140,0.4122935093238123
159,10,draw_140,0.4174249512554295
159,11,draw_140,0.4242136410788165
159,12,draw_140,0.4888799845908441
159,13,draw_140,0.4345899102922912
159,14,draw_140,0.389380492668359
159,15,draw_140,0.381493310124225
166,8,draw_140,0.2985366278129635
166,9,draw_140,0.292289137919205
166,10,draw_140,0.2813034810577354
166,11,draw_140,0.2222529287914375
166,12,draw_140,0.2158026571693648
166,13,draw_140,0.1915366788435907
166,14,draw_140,0.1953816260762148
166,15,draw_140,0.1538496734911306
159,8,draw_141,0.5498181465554404
159,9,draw_141,0.5319475255955151
159,10,draw_141,0.522038353732854
159,11,draw_141,0.5686903098054358
159,12,draw_141,0.5752576051240365
159,13,draw_141,0.5153536854665086
159,14,draw_141,0.5200540927452565
159,15,draw_141,0.5749266716969379
166,8,draw_141,0.4218796946490715
166,9,draw_141,0.427375676213455
166,10,draw_141,0.397325079764987
166,11,draw_141,0.3375362974786766
